,smiles,FDA_APPROVED,CT_TOX
1181,CCCC(C)(COC(N)=O)COC(N)=O,1,0
1182,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,1,0
1183,C=CCC1(C(C)CCC)C(=O)NC(S)=[NH+]C1=O,1,0
1184,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,0
1185,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1,0
1186,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,1,0
1187,CCCC(CCC)C(=O)[O-],1,0
1188,CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C,1,0
1189,CCCC(=O)NC1:C(I):C:C(I):C(CC(CC)C(=O)[O-]):C:1I,1,0
1190,CCCC(=O)NC1:C:C:C(OCC(O)C[NH2+]C(C)C):C(C(C)=O):C:1,1,0
1191,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,0
1192,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0
1193,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0
1194,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1:C:C:C:C(Cl):C:1Cl,1,0
1195,CCCC1:N:N(C):C2:C(=O):[NH]:C(C3:C:C(S(=O)(=O)N4CC[NH+](C)CC4):C:C:C:3OCC):N:C:1:2,1,0
1196,CCCC1:C2:O:C(C(=O)[O-]):C:C(=O):C:2:C:C2:C(=O):C:C(C(=O)[O-]):N(CC):C:1:2,1,0
1197,CCCC1:C:C(=O):[NH]:C(=S):[NH]:1,1,0
1198,CCCC1:N:C(C(C)(C)O):C(C(=O)OCC2:O:C(=O):O:C:2C):N:1CC1:C:C:C(C2:C:C:C:C:C:2C2:N:N:[N-]:N:2):C:C:1,1,0
1199,CCCC1:N:C(C):C2:C(=O):N:C(C3:C:C(S(=O)(=O)N4CC[NH+](CC)CC4):C:C:C:3OCC):[NH]:N:1:2,1,0
1200,CCCC1:N:C2:C(C):C:C(C3:N:C4:C:C:C:C:C:4:N:3C):C:C:2:N:1CC1:C:C:C(C2:C:C:C:C:C:2C(=O)[O-]):C:C:1,1,0
1201,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1,0
1202,CCCC[NH+](CCCC)CC(O)C1:C:C(Cl):C:C2:C:1C1:C:C:C(Cl):C:C:1/C2=C/C1:C:C:C(Cl):C:C:1,1,0
1203,CCCC[NH+](CCCC)CCC(O)C1:C:C2:C(Cl):C:C(Cl):C:C:2:C2:C:C(C(F)(F)F):C:C:C:1:2,1,0
1204,CCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1,0
1205,CCCC[NH+]1CCCC[C@H]1C(=O)NC1:C(C):C:C:C:C:1C,1,0
1206,CCCC[NH+]1CCCCC1C(=O)NC1:C(C):C:C:C:C:1C,1,0
1207,CCCCC(F)(F)[C@@]1(O)CC[C@@H]2[C@H](CCCCCCC(=O)[O-])C(=O)C[C@H]2O1,1,0
1208,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,1,0
1209,CCCCC(CC)COC(=O)/C=C/C1:C:C:C(OC):C:C:1,1,0
1210,CCCCC(CC)COC(=O)C(C#N)=C(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1,0
1211,CCCCC(=O)N(CC1:C:C:C(C2:C:C:C:C:C:2C2:N:N:N:[N-]:2):C:C:1)[C@H](C(=O)[O-])C(C)C,1,0
1212,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,0
1213,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0
1214,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4:C:C(O):C:C:C:4[C@H]3CC[C@]12C,1,0
1215,CCCCC(=O)OCC(=O)[C@]1(O)CC2:C([O-]):C3:C(:C([O-]):C:2[C@@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)C1:C(OC):C:C:C:C:1C3=O,1,0
1216,CCCCC1:[NH+]:C:C(/C=C(\CC2:C:C:C:S:2)C(=O)[O-]):N:1CC1:C:C:C(C(=O)[O-]):C:C:1,1,0
1217,CCCCC1:O:C2:C:C:C(NS(C)(=O)=O):C:C:2:C:1C(=O)C1:C:C:C(OCCC[NH+](CCCC)CCCC):C:C:1,1,0
1218,CCCCC1:O:C2:C:C:C:C:C:2:C:1C(=O)C1:C:C(I):C(OCC[NH+](CC)CC):C(I):C:1,1,0
1219,,1,0
1220,,1,0
1221,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-],1,0
1222,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-],1,0
1223,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],1,0
1224,CCCCC[C@@H](O)CC[C@@H]1[C@@H](O)C[C@H]2CC3:C(:C:C:C:C:3OCC(=O)[O-])C[C@@H]12,1,0
1225,CCCCC[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],1,0
1226,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,0
1227,CCCCCC1:C:C(O):C2:C(:C:1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1,0
1228,CCCCCCC(C)(C)C1:C:C(O):C2:C(:C:1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,1,0
1229,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0
1230,CCCCCCC(=O)OCCN1CC[NH+](CCCN2C3:C:C:C:C:C:3SC3:C:C:C(C(F)(F)F):C:C:32)CC1,1,0
1231,CCCCCCC[NH+](CC)CCCC(O)C1:C:C:C(NS(C)(=O)=O):C:C:1,1,0
1232,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC(C)C,1,0
1233,CCCCCCCC(=O)OCC(O)CO,1,0
1234,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],1,0
1235,CCCCCCCCC1:C:C:C(CCC([NH3+])(CO)CO):C:C:1,1,0
1236,CCCCCCCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1,0
1237,CCCCCCCCCC(=O)N[C@@H](CC1:C:[NH]:C2:C:C:C:C:C:1:2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCC[NH3+])C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)[O-])C(=O)N[C@@H](CC(=O)C2:C:C:C:C:C:2N)C(=O)O[C@@H]1C,1,0
1238,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,1,0
1239,CCCCCCCCCC(=O)OCCN1CC[NH+](CCCN2C3:C:C:C:C:C:3SC3:C:C:C(C(F)(F)F):C:C:32)CC1,1,0
1240,CCCCCCCCCC1:C:C:C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO):C:C:1,1,0
1241,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,1,0
1242,CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1:C:C:C:C:C:1,1,0
1243,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,1,0
1244,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](C(NC(=O)[C@@H]2C[C@@H](CCC)C[NH+]2C)C(C)Cl)O[C@@H]1SC,1,0
1245,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCN2:C1:N:C(C):C(CC[NH+]1CCC(C3:N:O:C4:C:C(F):C:C:C:3:4)CC1):C:2=O,1,0
1246,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1,0
1247,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1,0
1248,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1:C:C:C(OC):C:C:1)C1:N:C:C:C:N:1,1,0
1249,CCCCCCCCCCCCCCCCCCCCCCO,1,0
1250,CCCCCCCCCCCCCCCCO,1,0
1251,CCCCCCCCCCCCCCOS(=O)(=O)[O-],1,0
1252,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,1,0
1253,CCCCCCCCCCNCC[NH2+][C@@]1(C)C[C@H](O[C@H]2[C@H](OC3:C4:C:C5:C:C:3OC3:C:C:C(:C:C:3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)[NH2+]C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C5:C:C(O):C(C[NH2+]CP(=O)([O-])[O-]):C(O):C:5C5:C:C3:C:C:C:5O)[C@H](O)C3:C:C:C(:C(Cl):C:3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,1,0
1254,CCCCCCOC(=O)/[NH+]=C(/N)C1:C:C:C(NCC2:N:C3:C:C(C(=O)N(CCC(=O)OCC)C4:C:C:C:C:N:4):C:C:C:3:N:2C):C:C:1,1,0
1255,CCCCCCOC(=O)CCC(=O)C[NH3+],1,0
1256,CCCCCNC(=[NH2+])N/N=C/C1:C:[NH]:C2:C:C:C(OC):C:C:1:2,1,0
1257,CCCCCOC(=O)NC1:N:C(=O):N([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O):C:C:1F,1,0
1258,CCCCCOC(=O)NC1:N:C(=O):N([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O):C:C:1F,0,1
1259,CCCCCOC1:C:C:C(C2:C:C(C3:C:C:C(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)C5:C:C:C(O):C(OS(=O)(=O)[O-]):C:5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O):C:C:3):N:O:2):C:C:1,1,0
1260,CCCCCOC1:C:C:C(C2:C:C:C(C3:C:C:C(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)C5:C:C:C(O):C:C:5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O):C:C:3):C:C:2):C:C:1,1,0
1261,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(CC1:C:C:C(OC3:C:C:C(C(=O)O):C:C:3):C:C:1)CC2,0,1
1262,CCCCNC(=O)[N-]S(=O)(=O)C1:C:C:C(C):C:C:1,1,0
1263,CCCCNC1:C:C(C(=O)[O-]):C:C(S(N)(=O)=O):C:1OC1:C:C:C:C:C:1,1,0
1264,CCCCNC1:C:C:C(C(=O)OCC[NH+](C)C):C:C:1,1,0
1265,CCCCNC1:C:C:C(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC):C:C:1,1,0
1266,CCCCOC1:C:C(C(=O)NCC[NH+](CC)CC):C2:C:C:C:C:C:2:N:1,1,0
1267,CCCCOC1:C:C(C(=O)OCC[NH+](CC)CC):C:C:C:1N,1,0
1268,CCCCOC1:C:C:C(C(=O)CC[NH+]2CCCCC2):C:C:1,1,0
1269,CCCCOC1:C:C:C(OCCC[NH+]2CCOCC2):C:C:1,1,0
1270,CCCCOCCOCCOCC1:C:C2:C(:C:C:1CCC)OCO2,1,0
1271,CCCCS(=O)(=O)N[C@@H](CC1:C:C:C(OCCCCC2CC[NH2+]CC2):C:C:1)C(=O)[O-],1,0
1272,CCCN(CCC)S(=O)(=O)C1:C:C:C(C(=O)[O-]):C:C:1,1,0
1273,CCCNC(=O)[N-]S(=O)(=O)C1:C:C:C(Cl):C:C:1,1,0
1274,CCCOC(=O)CN1:C:C(I):C(=O):C(I):C:1,1,0
1275,CCCOC1:C:C(N):C:C:C:1C(=O)OCC[NH+](CC)CC,1,0
1276,CCCOC1:C:C:C(C(=O)OCC[NH+](CC)CC):C:C:1N,1,0
1277,CCCS(=O)(=O)NC1:C:C:C(F):C(C(=O)C2:C:[NH]:C3:N:C:C(C4:C:C:C(Cl):C:C:4):C:C:2:3):C:1F,0,1
1278,CCCS(=O)(=O)NC1:C:C:C(F):C(C(=O)C2:C:[NH]:C3:N:C:C(C4:C:C:C(Cl):C:C:4):C:C:2:3):C:1F,1,0
1279,CCCSC1:C:C:C2:[NH]:C(NC(=O)OC):N:C:2:C:1,1,0
1280,CCCSC1:N:C(N[C@@H]2C[C@H]2C2:C:C:C(F):C(F):C:2):C2:N:N:N([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O):C:2:N:1,1,0
1281,CCN(C)C(=O)OC1:C:C:C:C([C@H](C)[NH+](C)C):C:1,1,0
1282,CCN(C(C)=O)C1:C:C:C:C(C2:C:C:N:C3:C(C#N):C:N:N:2:3):C:1,1,0
1283,C/C=C/C(=O)N(CC)C1:C:C:C:C:C:1C,1,0
1284,CCN(CC)C(=O)/C(C#N)=C/C1:C:C(O):C([O-]):C([N+](=O)[O-]):C:1,1,0
1285,CCN(CC)C(=O)[C@]1(C2:C:C:C:C:C:2)C[C@@H]1C[NH3+],1,0
1286,CCN(CC)C(=O)C1C[NH+]2CCC3:C:C(OC):C(OC):C:C:3C2CC1OC(C)=O,1,0
1287,CCN(CC)C(=O)N1CC[NH+](C)CC1,1,0
1288,CCN(CC)C(=S)SSC(=S)N(CC)CC,1,0
1289,CCN(CC)C1:C:C:C(C(=C2C=CC(=[N+](CC)CC)C=C2)C2:C:C(S(=O)(=O)[O-]):C:C:C:2S(=O)(=O)[O-]):C:C:1,1,0
1290,CCN(CC)CC(=O)NC1:C(C):C:C:C:C:1C,0,1
1291,CCN(CC)CCNC(=O)C1:C(C):[NH]:C(/C=C2\C(=O)NC3:C:C:C(F):C:C:32):C:1C,0,1
1292,CCN(CC)CCNC(=O)C1:C(C):[NH]:C(/C=C2\C(=O)NC3:C:C:C(F):C:C:32):C:1C.O=C(O)C[C@H](O)C(=O)O,0,1
1293,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)C3:C:O:C(:N:3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)C12,1,0
1294,CCN(CC1:C:C:N:C:C:1)C(=O)C(CO)C1:C:C:C:C:C:1,1,0
1295,CCN1C(=O)NC(C2:C:C:C:C:C:2)C1=O,1,0
1296,CCN1:N:C(C(=O)[O-]):C(=O):C2:C:C3:C(:C:C:2:1)OCO3,1,0
1297,CCN1CC(CC[NH+]2CCOCC2)C(C2:C:C:C:C:C:2)(C2:C:C:C:C:C:2)C1=O,1,0
1298,CCN1:C:C(C(=O)[O-]):C(=O):C2:C:C(F):C(N3CC[NH2+]C(C)C3):C(F):C:2:1,1,0
1299,CCN1:C:C(C(=O)[O-]):C(=O):C2:C:C(F):C(N3CC[NH2+]CC3):C:C:2:1,1,0
1300,CCN1:C:C(C(=O)[O-]):C(=O):C2:C:C(F):C(N3CC[NH2+]CC3):N:C:2:1,1,0
1301,CCN1:C:C(C(=O)[O-]):C(=O):C2:C:C:C(C):N:C:2:1,1,0
1302,CCN1:C:C:C([N-]S(=O)(=O)C2:C:C:C(N):C:C:2):N:C:1=O,1,0
1303,C=CN1CCCC1=O,1,0
1304,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSC4:N:N:N:N:4C)CS[C@H]23)C2:C:C:C(O):C:C:2)C(=O)C1=O,1,0
1305,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)[O-])C(C)(C)S[C@H]23)C2:C:C:C:C:C:2)C(=O)C1=O,1,0
1306,CCNC(NCC)=[NH+]CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCC[NH+]=C(NCC)NCC)NC(=O)[C@H](CC1:C:C:C(O):C:C:1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1:C:C:C:N:C:1)NC(=O)[C@@H](CC1:C:C:C(Cl):C:C:1)NC(=O)[C@@H](CC1:C:C:C2:C:C:C:C:C:2:C:1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1,0
1307,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1:C:C:C(O):C:C:1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1:C:[NH]:C2:C:C:C:C:C:1:2)NC(=O)[C@H](CC1:C:N:C:[NH]:1)NC(=O)[C@@H]1CCC(=O)N1,1,0
1308,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1:C:N(CC2:C:C:C:C:C:2):C:N:1)NC(=O)[C@H](CC1:C:C:C(O):C:C:1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1:C:[NH]:C2:C:C:C:C:C:1:2)NC(=O)[C@H](CC1:C:N:C:[NH]:1)NC(=O)[C@@H]1CCC(=O)N1,1,0
1309,CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCC1:C:C:C:C:C:1,1,0
1310,CCO,1,0
1311,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(SC3:N:C(C4:C:C:[N+](C):C:C:4):C:S:3)CS[C@H]12)C1:N:S:C(NP(=O)([O-])[O-]):N:1,1,0
1312,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1:C(C):C:C(OC):C(C):C:1C,1,0
1313,CCOC(=O)[C@@](C)([NH3+])CC1:C:C:C(O):C(O):C:1,1,0
1314,CCOC(=O)[C@H](CCC1:C:C:C:C:C:1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCC[C@@H]21,1,0
1315,CCOC(=O)[C@H](CCC1:C:C:C:C:C:1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,1,0
1316,CCOC(=O)[C@H](CCC1:C:C:C:C:C:1)[NH2+][C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)[O-])SCCS2,1,0
1317,CCOC(=O)[C@H](CCC1:C:C:C:C:C:1)[NH2+][C@@H](C)C(=O)N1CC2:C:C(OC):C(OC):C:C:2C[C@H]1C(=O)[O-],1,0
1318,CCOC(=O)[C@H](CCC1:C:C:C:C:C:1)[NH2+][C@@H](C)C(=O)N1CC2:C:C:C:C:C:2C[C@H]1C(=O)[O-],1,0
1319,CCOC(=O)[C@H](CCC1:C:C:C:C:C:1)[NH2+][C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],1,0
1320,CCOC(=O)[C@H](CCC1:C:C:C:C:C:1)[NH2+][C@H]1CCC2:C:C:C:C:C:2N(CC(=O)[O-])C1=O,1,0
1321,CCOC(=O)C(C)(C)OC1:C:C:C(Cl):C:C:1,1,0
1322,CCOC(=O)C1(C2:C:C:C:C:C:2)CC[NH+](C)CC1,1,0
1323,CCOC(=O)C1(C2:C:C:C:C:C:2)CC[NH+](CCC(C#N)(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2)CC1,1,0
1324,CCOC(=O)C1(C2:C:C:C:C:C:2)CC[NH+](CCC2:C:C:C(N):C:C:2)CC1,1,0
1325,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1:C:C:C:C(Cl):C:1Cl,1,0
1326,CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)C1C1:C:C:C:C:C:1Cl,1,0
1327,CCOC(=O)C1:N:C:N2:C:1CN(C)C(=O)C1:C:C(F):C:C:C:12,1,0
1328,CCOC(=O)C1:C:C:C(C#CC2:C:C:C3:C(:C:2)C(C)(C)CCS3):N:C:1,1,0
1329,CCOC(=O)C1:C:N:C:N:1C(C)C1:C:C:C:C:C:1,1,0
1330,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,1,0
1331,CCOC(=O)CCCCCCCCC(C)C1:C:C:C:C:C:1I,1,0
1332,CCOC(=O)N1CCC(=C2C3:C:C:C(Cl):C:C:3CCC3:C:C:C:N:C:32)CC1,1,0
1333,CCOC(=O)NC1:C:C:C(NCC2:C:C:C(F):C:C:2):C:C:1N,1,0
1334,CCOC(=O)NC1:C:C:C2:C(:C:1)N(C(=O)CC[NH+]1CCOCC1)C1:C:C:C:C:C:1S2,1,0
1335,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0
1336,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])C3:C:C:C:C:C:3)[C@H]2SC1(C)C,1,0
1337,CCOC1:C:C(CC(=O)N[C@@H](CC(C)C)C2:C:C:C:C:C:2N2CCCCC2):C:C:C:1C(=O)[O-],1,0
1338,CCOC1:C:C:C(C2:C:C(C):C:N:2C2:C:C:C(S(N)(=O)=O):C:C:2):C:C:1,0,1
1339,CCOC1:C:C:C(CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-]):C:C:1,1,0
1340,CCOC1:C:C:C2:N:C(S(N)(=O)=O):S:C:2:C:1,1,0
1341,CCOC1:C:C:C2:C:C:C:C:C:2:C:1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12,1,0
1342,CCOC1:C:C:C:C:C:1OCC[NH2+][C@H](C)CC1:C:C:C(OC):C(S(N)(=O)=O):C:1,1,0
1343,CCOC1:N:C2:C:C:C:C(C(=O)OCC3:O:C(=O):O:C:3C):C:2:N:1CC1:C:C:C(C2:C:C:C:C:C:2C2:N:C(=O):O:[NH]:2):C:C:1,1,0
1344,CCOCCN1:C(N2CCC[NH+](C)CC2):N:C2:C:C:C:C:C:2:1,1,0
1345,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,1,0
1346,CCOP(=O)(OCC)SCC[N+](C)(C)C,1,0
1347,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,1,0
1348,CCS(=O)(=O)CCN1:C([N+](=O)[O-]):C:N:C:1C,1,0
1349,CCSC1:C:C:C2:C(:C:1)N(CCCN1CC[NH+](C)CC1)C1:C:C:C:C:C:1S2,1,0
1350,Cl[201Tl],1,0
1351,Cl[Cr](Cl)Cl,1,0
1352,Cl[Cu]Cl,1,0
1353,Cl[Mn]Cl,1,0
1354,Cl[Zn]Cl,1,0
1355,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,1,0
1356,CN(C)/C=[NH+]/C1:C(I):C:C(I):C(CCC(=O)[O-]):C:1I,1,0
1357,CN(C)/N=N/C1:[NH]:C:N:C:1C(N)=O,1,0
1358,CN(C)C(=[NH2+])NC(N)=[NH2+],1,0
1359,CN(C)C(=O)C(CC[NH+]1CCC(O)(C2:C:C:C(Cl):C:C:2)CC1)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1,0
1360,CN(C)C1:C:C:C(C(=C2C=CC(=[N+](C)C)C=C2)C2:C:C:C(N(C)C):C:C:2):C:C:1,1,0
1361,CN(C)C1:C:C:C:C2:C:C(S(=O)(=O)[O-]):C:C:C:1:2,1,0
1362,CN(C)C1:N:C(N(C)C):N:C(N(C)C):N:1,1,0
1363,COC1:C:C:C:C([C@@]2(O)CCCC[C@@H]2CN(C)C):C:1,0,1
1364,COC1:C:C:C(C(CN(C)C)C2(O)CCCCC2):C:C:1,0,1
1365,CN(C)N/N=C1/N=CN=C1C(N)=O,0,1
1366,CN(C(=O)CC(=O)N(C)C1:C(I):C(C(=O)NC(CO)C(O)CO):C(I):C(C(=O)NC(CO)C(O)CO):C:1I)C1:C(I):C(C(=O)NC(CO)C(O)CO):C(I):C(C(=O)NC(CO)C(O)CO):C:1I,1,0
1367,COCC(=O)NC1:C(I):C(C(=O)NCC(O)CO):C(I):C(C(=O)N(C)CC(O)CO):C:1I,1,0
1368,CN(CC1:C:N:C2:N:C(N):N:C(N):C:2:N:1)C1:C:C:C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]):C:C:1,1,0
1369,CN(CC1:C:N:C2:N:C(N):N:C(N):C:2:N:1)C1:C:C:C(C(=O)N[C@@H](CCC(=O)O)C(=O)O):C:C:1,0,1
1370,CN(CCCCCCCCCCN(C)C(=O)OC1:C:C:C:C([N+](C)(C)C):C:1)C(=O)OC1:C:C:C:C([N+](C)(C)C):C:1,1,0
1371,COC1:C:C2:N:C(N(C)CCCNC(=O)C3CCCO3):N:C(N):C:2:C:C:1OC,1,0
1372,CN(CCOC1:C:C:C(CC2SC(=O)[N-]C2=O):C:C:1)C1:C:C:C:C:N:1,1,0
1373,CN(CCOC1:C:C:C(CC2SC(=O)NC2=O):C:C:1)C1:C:C:C:C:N:1,0,1
1374,CN(CCOC1:C:C:C(CC2SC(=O)NC2=O):C:C:1)C1:C:C:C:C:N:1.O=C(O)/C=C\C(=O)O,0,1
1375,CN/C(NCC1:C:C:C:C:C:1)=[NH+]\C,1,0
1376,CN/C(=C\[N+](=O)[O-])[NH2+]CCSCC1:C:C:C(C[NH+](C)C):O:1,1,0
1377,CN/C(=C\[N+](=O)[O-])[NH2+]CCSCC1:C:S:C(C[NH+](C)C):N:1,1,0
1378,CN1C(C(=O)NC2:C:C:C:C:N:2)=C(O)C2:C:C:C:C:C:2S1(=O)=O,1,0
